カテゴリ,管理番号,施設名,郵便番号,所在地,法人・団体名,開設年月日,有効開始日,有効終了日
店舗販売業,41349-350,ウエルシア東近江八日市店,527-0015,東近江市中野町２６９,ウエルシア薬局株式会社,,2026-01-01,2031-12-31
店舗販売業,41350-350,クスリのアオキ東沖野店,527-0033,東近江市東沖野五丁目１７－１,株式会社クスリのアオキ,,2026-01-01,2031-12-31
店舗販売業,41369-350,有限会社くすりのエンゼル,527-0042,東近江市外町５６１－２,有限会社くすりのエンゼル,,2021-01-01,2026-12-31
店舗販売業,41405-350,ローソン　日野河原店,529-1602,蒲生郡日野町河原一丁目１７,株式会社酢屋忠本店,,2022-01-01,2027-12-31
店舗販売業,41414-350,ドラッグユタカ近江八幡十王店,523-0063,近江八幡市十王町８６－４,株式会社ユタカファーマシー,,2022-01-01,2027-12-31
店舗販売業,41416-350,マツモトキヨシＯＵＴＬＥＴ　三井アウトレットパーク滋賀竜王店,520-2551,蒲生郡竜王町薬師１１７８－６９４,株式会社マツモトキヨシ,,2022-01-01,2027-12-31
店舗販売業,41433-350,平和堂薬品　アル・プラザ八日市,527-0011,東近江市八日市浜野町３－１　アル・プラザ八日市１階,株式会社平和堂,,2022-01-01,2027-12-31
店舗販売業,41435-350,ウエルシア　近江八幡若宮店,523-0037,近江八幡市東町１８７－１,ウエルシア薬局株式会社,,2022-01-01,2027-12-31
店舗販売業,41442-350,山田薬舗,529-1601,蒲生郡日野町松尾１５１６,,,2023-01-01,2028-12-31
店舗販売業,41448-350,ドラッグコスモス蒲生日野店,529-1641,蒲生郡日野町日田６５,株式会社コスモス薬品,,2023-01-01,2028-12-31
店舗販売業,41453-350,和音漢方堂,523-0893,近江八幡市桜宮町２０６－２０　ヤマセビル１－Ａ,,,2023-01-01,2028-12-31
店舗販売業,41464-350,ウエルシア　東近江沖野店,527-0034,東近江市沖野四丁目１－７,ウエルシア薬局株式会社,,2024-01-01,2029-12-31
店舗販売業,41473-350,ドラッグコスモス中野店,527-0015,東近江市中野町６０３－１,株式会社コスモス薬品,,2024-01-01,2029-12-31
店舗販売業,41474-350,クスリのアオキ日野店,529-1601,蒲生郡日野町松尾一丁目１８,株式会社クスリのアオキ,,2024-01-01,2029-12-31
店舗販売業,41477-350,スギドラッグ　近江八幡北店,523-0828,近江八幡市宮内町１８７,株式会社スギ薬局,,2024-01-01,2029-12-31
店舗販売業,41479-350,クスリのアオキ清水店,527-0018,東近江市八日市清水三丁目２－２７,株式会社クスリのアオキ,,2024-01-01,2029-12-31
店舗販売業,41482-350,ドラッグユタカ近江八幡武佐店,523-0012,近江八幡市武佐町４９４－４,株式会社ユタカファーマシー,,2024-01-01,2029-12-31
店舗販売業,41483-350,ウエルシア近江八幡多賀町店,523-0821,近江八幡市多賀町４６０,ウエルシア薬局株式会社,,2024-01-01,2029-12-31
店舗販売業,41496-350,クスリのアオキ出町店,523-0892,近江八幡市出町１８０,株式会社クスリのアオキ,,2025-01-01,2030-12-31
店舗販売業,41505-350,スギドラッグ能登川店,521-1221,東近江市垣見町９７１,株式会社スギ薬局,,2025-01-01,2030-12-31
店舗販売業,41538-350,西友八日市店　薬売場,527-0023,東近江市八日市緑町９－３０,株式会社西友,,2026-01-01,2031-12-31
店舗販売業,41552-350,ウエルシア近江八幡鷹飼店,523-0891,近江八幡市鷹飼町４５５－１,ウエルシア薬局株式会社,,2021-03-11,2026-12-31
店舗販売業,41557-350,クスリのアオキ五個荘店,529-1415,東近江市五個荘五位田町１１番地,株式会社クスリのアオキ,,2021-05-06,2026-12-31
店舗販売業,41566-350,スギドラッグ　近江八幡南店,523-0891,近江八幡市鷹飼町南三丁目１番地１１,株式会社スギ薬局,,2021-09-24,2026-12-31
店舗販売業,41572-350,クスリのアオキ安土店,521-1311,近江八幡市安土町下豊浦８７１３－１,株式会社クスリのアオキ,,2022-01-04,2027-12-31
店舗販売業,41573-350,養生庵　sakai,527-0004,東近江市建部堺町２０８,,,2022-01-20,2027-12-31
店舗販売業,41590-350,ゲンキー八日市御園店,527-0052,東近江市寺町５８８－２,ゲンキー株式会社,,2022-05-24,2028-05-23
店舗販売業,41593-350,クスリのアオキ湖東店,527-0113,東近江市池庄町２１３１,株式会社クスリのアオキ,,2022-06-22,2027-12-31
店舗販売業,41594-350,ゲンキーひばり通り店,527-0034,東近江市沖野二丁目字沖野１１７,ゲンキー株式会社,,2022-07-05,2027-12-31
店舗販売業,41604-350,ゲンキー五個荘店,529-1444,東近江市五個荘石塚町１９０－４,ゲンキー株式会社,,2022-09-19,2028-09-18
店舗販売業,41627-350,クスリキリン堂　近江八幡西庄店,523-0816,近江八幡市西庄町２７８１,株式会社キリン堂,,2022-12-16,2027-12-31
店舗販売業,41649-350,ゲンキー山之上店,520-2531,蒲生郡竜王町山之上５１８９,ゲンキー株式会社,,2023-10-16,2029-10-15
店舗販売業,41651-350,ウエルシア　東近江市子殿店,529-1537,東近江市市子殿町２４０－２,ウエルシア薬局株式会社,,2023-10-23,2028-12-31
店舗販売業,41653-350,スギドラッグ　近江八幡西店,523-0031,近江八幡市堀上町１２７－１,株式会社スギ薬局,,2023-11-02,2028-12-31
店舗販売業,41659-350,スギドラッグ　八日市南店,527-0013,東近江市東中野町４－２３,株式会社スギ薬局,,2023-12-01,2028-12-31
店舗販売業,41663-350,ゲンキー湖東長店,527-0122,東近江市長町１４１－４,ゲンキー株式会社,,2024-02-19,2030-02-18
店舗販売業,41694-350,クスリのアオキ近江八幡白鳥店,523-0032,近江八幡市白鳥町９７－１,株式会社クスリのアオキ,,2025-01-15,2030-12-31
店舗販売業,41699-350,ウエルシア東近江佐野町店,521-1222,東近江市佐野町６６５－１,ウエルシア薬局株式会社,,2025-03-24,2030-12-31
